Node,Clustering Coefficient
p4902,0.26577922218785033
p4905,0.3629830469310685
p4907,0.29068141477837484
p4908,0.25831945459418354
p4910,0.22195349082956808
p4912,0.3027144921517823
p4921,0.3587904734479469
p4938,0.3587904734479469
p4941,0.3587904734479469
p4943,0.35879047344794684
p4962,0.35879047344794684
p4967,0.4520835845772186
p4970,0.3629830469310684
p4971,0.28876933135042754
p4972,0.3629830469310684
p4973,0.3629830469310684
p4980,0.28876933135042754
p4981,0.27154010570717435
p4982,0.32912809323819536
p4983,0.46281179107686055
p4984,0.297452820418505
p4985,0.26743900347046534
p4986,0.4520835845772186
p4987,0.3560798394454245
p4991,0.3262688269955687
p4992,0.46281179107686055
p4993,0.46281179107686055
p5008,0.4520835845772186
p5010,0.46281179107686055
p5011,0.45208358457721864
p5012,0.46281179107686055
p5013,0.46281179107686055
p5014,0.46281179107686055
p5024,0.46281179107686055
p5025,0.4520835845772186
p5026,0.46281179107686055
p5027,0.46281179107686055
p5028,0.46281179107686055
p5029,0.46281179107686055
p5035,0.46281179107686055
p5036,0.46281179107686055
p5037,0.46281179107686055
p5038,0.4520835845772186
p5039,0.46281179107686055
p5040,0.4520835845772186
p5041,0.46281179107686055
p5042,0.46281179107686055
p5043,0.4520835845772186
p5044,0.46281179107686055
p5045,0.46281179107686055
p5046,0.3305496634872308
p5047,0.46281179107686055
p5048,0.4520835845772186
p5049,0.4520835845772186
p5050,0.45208358457721864
p5051,0.33628547941676656
p5052,0.4520835845772186
p5053,0.45208358457721864
p5054,0.33019108500073047
p5055,0.46281179107686055
p5056,0.45208358457721864
p5057,0.46281179107686055
p5058,0.45208358457721864
p5064,0.46281179107686055
p5065,0.4520835845772186
p5066,0.4520835845772186
p5067,0.4520835845772186
p5068,0.45208358457721864
p5069,0.45208358457721864
p5070,0.4520835845772186
p5071,0.45208358457721864
p5072,0.4520835845772186
p5073,0.4520835845772186
p5074,0.4520835845772186
p5075,0.4520835845772186
p5076,0.45208358457721864
p5077,0.4520835845772186
p5078,0.4520835845772186
p5079,0.45208358457721864
p5080,0.45208358457721864
p5082,0.4520835845772186
p5083,0.4520835845772186
p5084,0.45208358457721864
p5085,0.46281179107686055
p5086,0.46281179107686055
p5087,0.4520835845772186
p5088,0.46281179107686055
p5089,0.4520835845772186
p5090,0.45208358457721864
p5091,0.4520835845772186
p5092,0.4520835845772186
p5093,0.4520835845772186
p5095,0.45208358457721864
p5096,0.45208358457721864
p5101,0.4520835845772186
p5102,0.45208358457721864
p5103,0.4520835845772186
p5104,0.4520835845772186
p5105,0.4520835845772186
p5106,0.45208358457721864
p5107,0.4520835845772186
p5108,0.4520835845772186
p5109,0.45208358457721864
p5110,0.4520835845772186
p5111,0.45208358457721864
p5112,0.45208358457721864
p5113,0.4520835845772186
p5114,0.2666862178151419
p5115,0.45208358457721864
p5116,0.4520835845772186
p5117,0.45208358457721864
p5118,0.46281179107686055
p5119,0.4520835845772186
p5120,0.4520835845772186
p5121,0.45208358457721864
p5122,0.333224594988807
p5123,0.4520835845772186
p5124,0.4520835845772186
p5125,0.333224594988807
p5126,0.333224594988807
p5128,0.45208358457721864
p5129,0.4520835845772186
p5130,0.45208358457721864
p5131,0.45208358457721864
p5132,0.4520835845772186
p5133,0.4520835845772186
p5134,0.45208358457721864
p5135,0.4520835845772186
p5136,0.4520835845772186
p5137,0.45208358457721864
p5138,0.45208358457721864
p5139,0.2668444121375126
p5140,0.4520835845772186
p5141,0.45208358457721864
p5142,0.4520835845772186
p5143,0.4520835845772186
p5144,0.45208358457721864
p5145,0.4520835845772186
p5146,0.4520835845772186
p5147,0.4520835845772186
p5148,0.4520835845772186
p5150,0.34348784278052596
p5168,0.45208358457721864
p5169,0.45208358457721864
p5170,0.4520835845772186
p5171,0.4520835845772186
p5172,0.4520835845772186
p5173,0.4520835845772186
p5174,0.4520835845772186
p5175,0.4520835845772186
p5176,0.4520835845772186
p5177,0.4520835845772186
p5178,0.4520835845772186
p5179,0.4520835845772186
p5180,0.45208358457721864
p5181,0.45208358457721864
p5182,0.46281179107686055
p5183,0.46281179107686055
p5184,0.4520835845772186
p5185,0.4520835845772186
p5186,0.4520835845772186
p5187,0.4520835845772186
p5188,0.4520835845772186
p5189,0.45208358457721864
p5190,0.45208358457721864
p5191,0.45208358457721864
p5192,0.46281179107686055
p5193,0.4520835845772186
p5194,0.4520835845772186
p5195,0.4520835845772186
p5196,0.45208358457721864
p5197,0.4520835845772186
p5198,0.45208358457721864
p5199,0.45208358457721864
p5200,0.45208358457721864
p5202,0.4520835845772186
p5203,0.4520835845772186
p5204,0.4520835845772186
p5205,0.45208358457721864
p5206,0.46281179107686055
p5207,0.45208358457721864
p5208,0.4520835845772186
p5209,0.46281179107686055
p5219,0.46281179107686055
p5220,0.46281179107686055
p5222,0.46281179107686055
p5223,0.46281179107686055
p5224,0.46281179107686055
p5225,0.45208358457721864
p5226,0.4520835845772186
p5227,0.45208358457721864
p5228,0.45208358457721864
p5229,0.4520835845772186
p5230,0.4520835845772186
p5231,0.4520835845772186
p5233,0.45208358457721864
p5234,0.4520835845772186
p5236,0.247599089202665
p5243,0.4520835845772186
p5244,0.4520835845772186
p5245,0.4520835845772186
p5246,0.4520835845772186
p5247,0.4520835845772186
p5248,0.4520835845772186
p5249,0.4520835845772186
p5250,0.4520835845772186
p5255,0.45208358457721864
p5256,0.4520835845772186
p5257,0.4520835845772186
p5258,0.45208358457721864
p5259,0.45208358457721864
p5260,0.46281179107686055
p5261,0.45208358457721864
p5262,0.4520835845772186
p5263,0.45208358457721864
p5267,0.33165902298365035
p5268,0.45208358457721864
p5269,0.4520835845772186
p5270,0.333224594988807
p5276,0.333224594988807
p5285,0.46281179107686055
p5286,0.45208358457721864
p5288,0.45208358457721864
p5289,0.4520835845772186
p5290,0.4520835845772186
p5291,0.4520835845772186
p5292,0.4520835845772186
p5293,0.45208358457721864
p5294,0.4520835845772186
p5295,0.46281179107686055
p5296,0.46281179107686055
p5297,0.46281179107686055
p5298,0.46281179107686055
p5299,0.46281179107686055
p5300,0.46281179107686055
p5301,0.46281179107686055
p5302,0.46281179107686055
p5303,0.24806850221637294
p5304,0.46281179107686055
p5305,0.46281179107686055
p5306,0.33165902298365035
p5307,0.4520835845772186
p5350,0.45208358457721864
p5351,0.2193232276012966
p5354,0.34348784278052596
p5355,0.2330343059852223
p5357,0.2535175962147189
p5359,0.219467492631195
p5361,0.3262688269955687
p5366,0.2920690143616398
p5368,0.333224594988807
p5370,0.29749976212644547
p5372,0.333224594988807
p5385,0.2886809024805702
p5400,0.25250849486500343
p5401,0.25250849486500343
p5402,0.30109595977421455
p5403,0.24338828039335614
p5405,0.23539325927960078
p5434,0.1640003374092522
p5468,0.45208358457721864
p5472,0.23118453475957088
p5476,0.3362854794167666
p5494,0.39874165918809706
p5497,0.28497248859776597
p5504,0.46281179107686055
p5513,0.26354820203928603
p5522,0.26034533970329526
p5523,0.29309449966229495
p5524,0.2588476335987579
p5525,0.46281179107686055
p5540,0.46281179107686055
p5549,0.34348784278052596
p5553,0.4520835845772186
p5554,0.29375206454693314
p5556,0.2891692498692568
p5557,0.2891692498692568
p5558,0.29375206454693314
p5559,0.3629830469310685
p5562,0.29375206454693314
p5564,0.3629830469310684
p5565,0.2891692498692568
p5568,0.33000933784753467
p5587,0.2515156335409969
p5615,0.26694744828553724
p5621,0.46281179107686055
p5622,0.46281179107686055
p5625,0.46281179107686055
p5626,0.46281179107686055
p5627,0.46281179107686055
p5628,0.46281179107686055
p5629,0.46281179107686055
p5630,0.46281179107686055
p5632,0.46281179107686055
p5633,0.46281179107686055
p5634,0.46281179107686055
p5635,0.46281179107686055
p5636,0.46281179107686055
p5637,0.46281179107686055
p5638,0.46281179107686055
p5639,0.46281179107686055
p5640,0.46281179107686055
p5641,0.46281179107686055
p5642,0.46281179107686055
p5643,0.46281179107686055
p5644,0.46281179107686055
p5645,0.46281179107686055
p5646,0.46281179107686055
p5647,0.46281179107686055
p5648,0.46281179107686055
p5649,0.46281179107686055
p5650,0.46281179107686055
p5651,0.46281179107686055
p5652,0.46281179107686055
p5653,0.46281179107686055
p5654,0.46281179107686055
p5655,0.46281179107686055
p5656,0.46281179107686055
p5657,0.46281179107686055
p5667,0.46281179107686055
p5668,0.46281179107686055
p5669,0.46281179107686055
p5670,0.46281179107686055
p5671,0.46281179107686055
p5672,0.46281179107686055
p5673,0.46281179107686055
p5674,0.46281179107686055
p5675,0.46281179107686055
p5676,0.46281179107686055
p5677,0.46281179107686055
p5678,0.46281179107686055
p5679,0.46281179107686055
p189412,0.21628141498671474
p854486,0.27794998943496585
u49,0.0
p314504,0.0
u66,0.009557412151182753
p12,0.38289274049053446
p15,0.14136098132948743
p41,0.15165671403876443
p51,0.6740364512308762
p61,0.6740364512308762
p66,0.21062866553506907
p67,0.27514043512531544
p72,0.38289274049053446
p82,0.14317629527364686
p106,0.3844317842229011
p115,0.6740364512308762
p119,0.1921632958173718
p126,0.21878929332903133
p135,0.17015877605017435
p159,0.27399053962368236
p168,0.15642903067668454
p178,0.6740364512308762
p183,0.6740364512308762
p184,0.38289274049053446
p185,0.6740364512308762
p186,0.6740364512308762
p187,0.3422178091674913
p188,0.6740364512308762
p189,0.6740364512308762
p190,0.2667356506768279
p192,0.6740364512308762
p193,0.3031890037593592
p194,0.6740364512308762
p195,0.6740364512308762
p196,0.6740364512308762
p197,0.6740364512308762
p198,0.6740364512308762
p199,0.6740364512308762
p200,0.6740364512308762
p201,0.6740364512308762
p202,0.6740364512308762
p203,0.3844317842229011
p205,0.6740364512308762
p206,0.6740364512308762
p207,0.3769347750768077
p208,0.6740364512308762
p209,0.6740364512308762
p210,0.6740364512308762
p211,0.6740364512308762
p212,0.6740364512308762
p213,0.6740364512308762
p214,0.6740364512308762
p217,0.6740364512308762
p218,0.6740364512308762
p219,0.6740364512308762
p221,0.6740364512308762
p222,0.6740364512308762
p223,0.6740364512308762
p224,0.6740364512308762
p225,0.30265980011954086
p226,0.6740364512308762
p227,0.6740364512308762
p228,0.43289153937065905
p229,0.6740364512308762
p230,0.3026598001195409
p231,0.6740364512308762
p232,0.6740364512308762
p233,0.6740364512308762
p234,0.6740364512308762
p236,0.43289153937065905
p237,0.6740364512308762
p238,0.6740364512308762
p239,0.6740364512308762
p240,0.38943640198127133
p241,0.6740364512308762
p242,0.6740364512308762
p243,0.6740364512308762
p244,0.6740364512308762
p245,0.6740364512308762
p246,0.6740364512308762
p247,0.6740364512308762
p249,0.6740364512308762
p255,0.6740364512308762
p259,0.6740364512308762
p261,0.6740364512308762
p262,0.6740364512308762
p263,0.6740364512308762
p264,0.6740364512308762
p265,0.6740364512308762
p266,0.6740364512308762
p267,0.6740364512308762
p268,0.6740364512308762
p269,0.3756472621246947
p271,0.6740364512308762
p272,0.6740364512308762
p282,0.6740364512308762
p283,0.6740364512308762
p284,0.2371906473789246
p286,0.38943640198127133
p287,0.6740364512308762
p304,0.6740364512308762
p306,0.43289153937065905
p309,0.6740364512308762
p310,0.6740364512308762
p311,0.43289153937065905
p312,0.6740364512308762
p313,0.6740364512308762
p314,0.6740364512308762
p315,0.6740364512308762
p316,0.6740364512308762
p319,0.6740364512308762
p322,0.6740364512308762
p345,0.6740364512308762
p348,0.6740364512308762
p357,0.6740364512308762
p358,0.6740364512308762
p360,0.6740364512308762
p364,0.4328915393706591
p367,0.6740364512308762
p369,0.6740364512308762
p371,0.38943640198127133
p376,0.6740364512308762
p378,0.6740364512308762
p379,0.6740364512308762
p380,0.6740364512308762
p381,0.6740364512308762
p382,0.6740364512308762
p383,0.6740364512308762
p384,0.6740364512308762
p385,0.6740364512308762
p386,0.6740364512308762
p387,0.6740364512308762
p388,0.6740364512308762
p390,0.6740364512308762
p391,0.6740364512308762
p392,0.6740364512308762
p393,0.3894364019812713
p397,0.6740364512308762
p401,0.38943640198127133
p402,0.6740364512308762
p407,0.6740364512308762
p416,0.38943640198127133
p419,0.16592093161720464
p422,0.6740364512308762
p433,0.29888211086705385
p434,0.6740364512308762
p439,0.4328915393706591
p442,0.3009936893067612
p443,0.6740364512308762
p444,0.6740364512308762
p445,0.43289153937065905
p446,0.6740364512308762
p447,0.6740364512308762
p448,0.38943640198127133
p449,0.6740364512308762
p452,0.6740364512308762
p454,0.38943640198127133
p455,0.6740364512308762
p456,0.6740364512308762
p461,0.38943640198127133
p462,0.6740364512308762
p466,0.6740364512308762
p477,0.6740364512308762
p478,0.6740364512308762
p479,0.6740364512308762
p480,0.38943640198127133
p484,0.6740364512308762
p488,0.6740364512308762
p497,0.3894364019812713
p499,0.6740364512308762
p500,0.30690096790973853
p501,0.6740364512308762
p502,0.6740364512308762
p503,0.6740364512308762
p504,0.6740364512308762
p505,0.2759088741509594
p510,0.33897801859725285
p513,0.33897801859725285
p514,0.24847411661852714
p533,0.6740364512308762
p534,0.6740364512308762
p535,0.6740364512308762
p536,0.6740364512308762
p538,0.6740364512308762
p555,0.16764581072917042
p565,0.28439463000616116
p568,0.3795049695795513
p573,0.1786291389460058
p574,0.18665029753056184
p583,0.10241203762050202
p588,0.3754942079380546
p590,0.18165636737352056
p593,0.2395237859175305
p594,0.6740364512308762
p595,0.6740364512308762
p596,0.6740364512308762
p597,0.6740364512308762
p598,0.6740364512308762
p599,0.38943640198127133
p600,0.6740364512308762
p601,0.6740364512308762
p602,0.6740364512308762
p603,0.6740364512308762
p605,0.6740364512308762
p606,0.6740364512308762
p607,0.6740364512308762
p608,0.6740364512308762
p609,0.3422178091674912
p610,0.3422178091674912
p611,0.3422178091674912
p612,0.6740364512308762
p613,0.3422178091674912
p614,0.33897801859725285
p615,0.6740364512308762
p616,0.6740364512308762
p617,0.6740364512308762
p618,0.6740364512308762
p619,0.6740364512308762
p620,0.6740364512308762
p621,0.6740364512308762
p622,0.6740364512308762
p623,0.6740364512308762
p624,0.6740364512308762
p625,0.6740364512308762
p626,0.6740364512308762
p627,0.6740364512308762
p628,0.6740364512308762
p629,0.38506662026084276
p630,0.6740364512308762
p631,0.6740364512308762
p632,0.38943640198127133
p633,0.6740364512308762
p634,0.33897801859725285
p635,0.2525395177348471
p636,0.6740364512308762
p637,0.6740364512308762
p638,0.6740364512308762
p639,0.6740364512308762
p640,0.6740364512308762
p641,0.6740364512308762
p642,0.6740364512308762
p643,0.38943640198127133
p644,0.6740364512308762
p645,0.6740364512308762
p646,0.6740364512308762
p647,0.6740364512308762
p648,0.6740364512308762
p649,0.6740364512308762
p650,0.6740364512308762
p651,0.6740364512308762
p652,0.6740364512308762
p653,0.6740364512308762
p654,0.6740364512308762
p655,0.6740364512308762
p656,0.6740364512308762
p657,0.6740364512308762
p658,0.6740364512308762
p659,0.6740364512308762
p660,0.6740364512308762
p661,0.6740364512308762
p662,0.6740364512308762
p663,0.6740364512308762
p664,0.6740364512308762
p665,0.6740364512308762
p666,0.6740364512308762
p667,0.6740364512308762
p669,0.6740364512308762
p670,0.6740364512308762
p671,0.6740364512308762
p672,0.6740364512308762
p674,0.6740364512308762
p675,0.6740364512308762
p676,0.6740364512308762
p677,0.6740364512308762
p678,0.6740364512308762
p679,0.6740364512308762
p680,0.6740364512308762
p681,0.6740364512308762
p688,0.6740364512308762
p716,0.6740364512308762
p718,0.6740364512308762
p719,0.6740364512308762
p720,0.6740364512308762
p721,0.6740364512308762
p722,0.6740364512308762
p723,0.6740364512308762
p724,0.6740364512308762
p725,0.6740364512308762
p726,0.6740364512308762
p727,0.6740364512308762
p740,0.6740364512308762
p741,0.43289153937065905
p742,0.6740364512308762
p743,0.6740364512308762
p744,0.43289153937065905
p745,0.6740364512308762
p746,0.6740364512308762
p747,0.6740364512308762
p748,0.6740364512308762
p749,0.6740364512308762
p750,0.6740364512308762
p751,0.6740364512308762
p752,0.6740364512308762
p753,0.2471669966635271
p754,0.6740364512308762
p755,0.6740364512308762
p756,0.6740364512308762
p758,0.2559736727089925
p759,0.38943640198127133
p762,0.6740364512308762
p763,0.6740364512308762
p764,0.6740364512308762
p765,0.6740364512308762
p774,0.6740364512308762
p775,0.6740364512308762
p776,0.23730495386855222
p779,0.6740364512308762
p780,0.6740364512308762
p781,0.6740364512308762
p782,0.6740364512308762
p783,0.6740364512308762
p787,0.6740364512308762
p795,0.6740364512308762
p801,0.4328915393706591
p803,0.6740364512308762
p818,0.6740364512308762
p820,0.2265567995852616
p821,0.6740364512308762
p829,0.6740364512308762
p838,0.6740364512308762
p841,0.35469176822767845
p848,0.2758883065092955
p867,0.6740364512308762
p870,0.19384412951477137
p891,0.15007519912370873
p895,0.21681034665048798
p901,0.19971851850807967
p909,0.38506662026084276
p910,0.3844317842229011
p917,0.2737183310681682
p920,0.20694767631827862
p933,0.13886866742729392
p934,0.6740364512308762
p943,0.6740364512308762
p945,0.3860731309009523
p946,0.6740364512308762
p954,0.6740364512308762
p956,0.38943640198127133
p972,0.3844317842229011
p974,0.38443178422290114
p977,0.38506662026084276
p979,0.6740364512308762
p987,0.6740364512308762
p1004,0.3795049695795513
p1016,0.38443178422290114
p1023,0.12010622811830063
p1026,0.11356422907803253
p1033,0.6740364512308762
p1045,0.6740364512308762
p1047,0.38943640198127133
p1048,0.6740364512308762
p1049,0.6740364512308762
p1050,0.6740364512308762
p1052,0.37511277032260326
p1057,0.2725838402358552
p1063,0.6740364512308762
p1069,0.6740364512308762
p1070,0.38943640198127133
p1071,0.3768800105642119
p1072,0.2731495979262765
p1073,0.2731495979262765
p1074,0.35765724954527056
p1078,0.6740364512308762
p1084,0.6740364512308762
p1086,0.6740364512308762
p1089,0.6740364512308762
p1095,0.6740364512308762
p1100,0.6740364512308762
p1112,0.6740364512308762
p1115,0.6740364512308762
p1116,0.6740364512308762
p1122,0.2758883065092955
p1123,0.6740364512308762
p1124,0.6740364512308762
p1126,0.3844317842229011
p1127,0.6740364512308762
p1130,0.17549359814451101
p1132,0.6740364512308762
p1137,0.24904105115672934
p1138,0.6740364512308762
p1148,0.3760140164237487
p1149,0.6740364512308762
p1156,0.3761029718947398
p1158,0.24888311868004706
p1159,0.6740364512308762
p1161,0.2673369759360983
p1165,0.6740364512308762
p1166,0.3769837986562534
p1168,0.3769837986562534
p1169,0.6740364512308762
p1170,0.6740364512308762
p1171,0.17857611310306565
p1177,0.37311611418276747
p1179,0.6740364512308762
p1181,0.3860731309009523
p1182,0.3779313303162608
p1183,0.6740364512308762
p1184,0.6740364512308762
p1185,0.6740364512308762
p1186,0.21225734552182662
p1188,0.38607313090095235
p1190,0.12859079567892281
p1191,0.27205124915568746
p1192,0.3783745118119307
p1197,0.37629478194921717
p1200,0.2689006674037957
p1201,0.6740364512308762
p1202,0.6740364512308762
p1203,0.6740364512308762
p1204,0.276538617445263
p1209,0.3771174703234631
p1210,0.37711747032346316
p1211,0.3795049695795513
p1212,0.27206175713903946
p1219,0.3783745118119307
p1227,0.21010294583941033
p1229,0.6740364512308762
p1230,0.6740364512308762
p1231,0.18656222094904576
p1234,0.1636019787144063
p1239,0.3779313303162608
p1241,0.6740364512308762
p1243,0.26890066740379576
p1245,0.3795049695795514
p1246,0.3795049695795513
p1249,0.3795049695795514
p1250,0.2264059453344411
p1254,0.26330373671738516
p1255,0.19963210167766943
p1262,0.6740364512308762
p1268,0.3731161141827675
p1283,0.6740364512308762
p1285,0.27070352055748714
p1286,0.3731161141827675
p1287,0.3731161141827675
p1288,0.20930556248462684
p1305,0.14650462602764605
p1322,0.25318396731049503
p1339,0.21131316934655298
p1346,0.3731161141827675
p1347,0.6740364512308762
p1348,0.1743128287173509
p1350,0.38506662026084276
p1369,0.6740364512308762
p1383,0.3758945734368884
p1384,0.6740364512308762
p1386,0.38506662026084276
p1467,0.37395107150217405
p1511,0.22308004394925446
p1530,0.27483935095830875
p1571,0.4328915393706591
p1572,0.43289153937065905
p1573,0.4328915393706591
p1574,0.4328915393706591
p1575,0.4328915393706591
p1576,0.43289153937065905
p1577,0.43289153937065905
p1578,0.43289153937065905
p1579,0.43289153937065905
p1580,0.4328915393706591
p1581,0.4328915393706591
p1582,0.43289153937065905
p1583,0.43289153937065905
p1584,0.4328915393706591
p1585,0.4328915393706591
p1586,0.4328915393706591
p1587,0.4328915393706591
p1588,0.4328915393706591
p1589,0.43289153937065905
p1590,0.43289153937065905
p1591,0.43289153937065905
p1592,0.4328915393706591
p1642,0.6740364512308762
p1683,0.2589902869790864
p1690,0.35469176822767845
p1693,0.38289274049053446
p1741,0.22728666128246716
p1760,0.26054803006065996
p1781,0.4328915393706591
p1793,0.3806339944189736
p1795,0.3806339944189736
p1800,0.4328915393706591
p1808,0.3100195127662009
p1809,0.4328915393706591
p1811,0.21627931981222578
p1814,0.4328915393706591
p1822,0.2525395177348471
p1834,0.29888211086705385
p1843,0.17173879304271097
p1854,0.4328915393706591
p1855,0.38289274049053446
p1856,0.3779313303162608
p1857,0.35469176822767845
p1870,0.4328915393706591
p1874,0.4328915393706591
p1878,0.30099368930676124
p1879,0.2092250556069913
p1923,0.3894364019812713
p1931,0.1900691822903363
p1935,0.303983349926409
p1940,0.3039833499264091
p1941,0.4328915393706591
p1942,0.4328915393706591
p1943,0.43289153937065905
p1944,0.4328915393706591
p1945,0.4328915393706591
p1946,0.4328915393706591
p1947,0.43289153937065905
p1948,0.4328915393706591
p1949,0.4328915393706591
p1950,0.4328915393706591
p1951,0.43289153937065905
p1952,0.4328915393706591
p1953,0.4328915393706591
p1954,0.43289153937065905
p1955,0.4328915393706591
p1956,0.43289153937065905
p1957,0.4328915393706591
p1958,0.4328915393706591
p1959,0.43289153937065905
p1960,0.4328915393706591
p1961,0.4328915393706591
p1962,0.43289153937065905
p1963,0.43289153937065905
p1964,0.4328915393706591
p1965,0.4328915393706591
p1966,0.43289153937065905
p2007,0.3795049695795513
p2009,0.3795049695795513
p2037,0.27884681486588336
p2065,0.6740364512308762
p2066,0.6740364512308762
p2067,0.6740364512308762
p2069,0.6740364512308762
p2072,0.6740364512308762
p2073,0.6740364512308762
p2103,0.6740364512308762
p2117,0.27884681486588336
p2118,0.6740364512308762
p2133,0.27143875273566354
p2139,0.38289274049053446
p2141,0.3806339944189736
p2182,0.37311611418276747
p2187,0.21663638653255668
p2190,0.6740364512308762
p2191,0.38506662026084276
p2194,0.6740364512308762
p2195,0.38506662026084276
p2210,0.38289274049053446
p2211,0.16243819828291697
p2216,0.3735781983538203
p2217,0.6740364512308762
p2224,0.27883305926563084
p2239,0.6740364512308762
p2241,0.6740364512308762
p2242,0.6740364512308762
p2243,0.6740364512308762
p2244,0.37311611418276747
p2247,0.6740364512308762
p2248,0.20283197881488688
p2249,0.6740364512308762
p2251,0.6740364512308762
p2252,0.6740364512308762
p2264,0.18753097028325302
p2269,0.6740364512308762
p2277,0.25380504532088116
p2303,0.38943640198127133
p2316,0.24718200416694308
p2320,0.24949182042613594
p2326,0.6740364512308762
p2333,0.6740364512308762
p2369,0.3763413807375719
p2412,0.23952378591753046
p2441,0.21727552760685
p2466,0.6740364512308762
p2468,0.6740364512308762
p2469,0.30099368930676124
p2572,0.3758236967308901
p2576,0.3758236967308901
p2603,0.6740364512308762
p2604,0.6740364512308762
p2605,0.30042283852263285
p2607,0.2673306542578517
p2672,0.35469176822767845
p2680,0.38506662026084276
p2685,0.6740364512308762
p2789,0.38506662026084276
p2791,0.27302899107455597
p2805,0.38506662026084276
p2810,0.6740364512308762
p2811,0.6740364512308762
p2815,0.27302899107455597
p2903,0.43289153937065905
p2905,0.33897801859725285
p2906,0.3763000209756676
p2917,0.6740364512308762
p3052,0.6740364512308762
p3053,0.6740364512308762
p3054,0.6740364512308762
p3097,0.6740364512308762
p3130,0.2658019359150385
p3131,0.6740364512308762
p3132,0.6740364512308762
p3142,0.6740364512308762
p3147,0.3756074525606245
p3152,0.6740364512308762
p3158,0.6740364512308762
p3163,0.6740364512308762
p3166,0.6740364512308762
p3169,0.6740364512308762
p3179,0.6740364512308762
p3227,0.6740364512308762
p3275,0.6740364512308762
p3276,0.6740364512308762
p3277,0.6740364512308762
p3299,0.6740364512308762
p3300,0.6740364512308762
p3301,0.6740364512308762
p3302,0.6740364512308762
p3303,0.6740364512308762
p3304,0.6740364512308762
p3309,0.15314123449933603
p3330,0.6740364512308762
p3340,0.6740364512308762
p3342,0.6740364512308762
p3344,0.6740364512308762
p3346,0.38506662026084276
p3347,0.6740364512308762
p3348,0.38506662026084276
p3349,0.6740364512308762
p3350,0.6740364512308762
p3351,0.6740364512308762
p3438,0.6740364512308762
p3439,0.6740364512308762
p3515,0.365251962073641
p3539,0.3795049695795514
p3548,0.6740364512308762
p3549,0.6740364512308762
p3550,0.6740364512308762
p3552,0.6740364512308762
p3553,0.6740364512308762
p3554,0.6740364512308762
p3555,0.6740364512308762
p3556,0.6740364512308762
p3558,0.6740364512308762
p3560,0.4328915393706591
p3561,0.6740364512308762
p3592,0.6740364512308762
p3593,0.6740364512308762
p4007,0.6740364512308762
p4008,0.6740364512308762
p4009,0.6740364512308762
p4010,0.6740364512308762
p4012,0.6740364512308762
p4013,0.6740364512308762
p4027,0.6740364512308762
p4028,0.6740364512308762
p4029,0.6740364512308762
p4031,0.6740364512308762
p4032,0.6740364512308762
p4033,0.6740364512308762
p4035,0.6740364512308762
p4036,0.6740364512308762
p4037,0.6740364512308762
p4038,0.6740364512308762
p4059,0.6740364512308762
p4073,0.43289153937065905
p4076,0.4328915393706591
p4077,0.3100195127662009
p4083,0.4328915393706591
p4088,0.38506662026084276
p4090,0.4328915393706591
p4108,0.6740364512308762
p4110,0.6740364512308762
p4111,0.6740364512308762
p4112,0.6740364512308762
p4113,0.6740364512308762
p4114,0.6740364512308762
p4115,0.6740364512308762
p4116,0.6740364512308762
p4117,0.6740364512308762
p4156,0.6740364512308762
p4157,0.6740364512308762
p4201,0.38607313090095235
p4236,0.6740364512308762
p4245,0.6740364512308762
p4246,0.6740364512308762
p4247,0.6740364512308762
p4249,0.6740364512308762
p4296,0.6740364512308762
p4297,0.6740364512308762
p4407,0.6740364512308762
p4408,0.6740364512308762
p4410,0.6740364512308762
p4411,0.6740364512308762
p4413,0.6740364512308762
p4414,0.6740364512308762
p4415,0.6740364512308762
p4417,0.6740364512308762
p4418,0.6740364512308762
p4420,0.6740364512308762
p4609,0.3422178091674912
p4611,0.3422178091674912
p4636,0.6740364512308762
p4637,0.6740364512308762
p4897,0.3806339944189736
p4988,0.37535098415281565
p5016,0.6740364512308762
p5017,0.6740364512308762
p5020,0.6740364512308762
p5021,0.6740364512308762
p5022,0.6740364512308762
p5023,0.6740364512308762
p5212,0.6740364512308762
p5309,0.6740364512308762
p5310,0.6740364512308762
p5311,0.6740364512308762
p5404,0.6740364512308762
p5420,0.6740364512308762
p5421,0.6740364512308762
p5435,0.6740364512308762
p5436,0.6740364512308762
p5437,0.6740364512308762
p5447,0.6740364512308762
p5448,0.3422178091674913
p5449,0.6740364512308762
p5450,0.3422178091674912
p5463,0.6740364512308762
p5464,0.6740364512308762
p5465,0.6740364512308762
p5466,0.6740364512308762
p5481,0.6740364512308762
p5482,0.6740364512308762
p5483,0.6740364512308762
p5493,0.6740364512308762
p5526,0.37540764427033535
p203598,0.15918996022571896
p517439,0.27883305926563084
p673886,0.6740364512308762
p749225,0.6740364512308762
p1374646,0.3763000209756676
u107,0.02210846925909504
p123,0.25879415828705893
p584,0.11443111019521955
p880,0.2818889567691618
p907,0.2902497849372853
p911,0.22093968905772066
p918,0.3009783066015757
p923,0.1396931133416069
p924,0.37776404483342274
p935,0.3009783066015757
p960,0.18734811254607628
p963,0.2995067438368154
p964,0.32121351170639345
p965,0.14361372098177744
p966,0.16877745413260475
p967,0.37776404483342274
p968,0.2119753397617179
p1007,0.18591041744348588
p1012,0.37776404483342274
p1013,0.37776404483342274
p1025,0.37776404483342274
p1027,0.37776404483342274
